Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"333","cfop","19370","1548857415947","R U D2 B2 R L' D' L2 B' L D2 F B U2 F' U2 L2 B D2 B'","0",""
"333","cfop","20490","1548857458163","B' D F' L' U' F' R2 F' B L F' B2 D2 R2 B' R2 F' R2 U2","0",""
"333","cfop","17140","1548857496340","B' D2 L2 B2 R2 B U2 R2 F2 L2 U R U2 F' D' U R' B' L B2","0",""
"333","cfop","17060","1548857533944","D2 L' B2 F2 L B2 L R2 F2 R' B F U' L2 F' D' B U' L B2 F2","0",""
"333","cfop","19460","1548857575927","L2 D' B2 L2 D' L2 F2 D2 F2 L D U F' L D B2 L' R2 F'","0",""
"333","cfop","18690","1548857615417","B2 U' B2 L2 B2 R2 U2 L2 U B2 L F' R2 B2 U' R' D' L2 D2 B","0",""
"333","cfop","19530","1548857659329","U R2 U L2 B2 D F2 D' B2 L2 D2 F' U L2 F' R' U2 L U B' D","0",""
"333","cfop","16170","1548857696998","L2 B F D2 F L2 F D2 R2 D' B L2 U B2 U L2 R F L'","0",""
"333","cfop","14300","1548857729072","B2 D' F2 U F2 L2 D B2 U F2 L B' U2 L2 F2 L' U R2 F2","0",""
"333","cfop","17570","1548857767529","L2 U R2 U B2 D R2 D' R2 D2 L B D' L2 F2 D L' F' R B F2","0",""
"333","cfop","15330","1548858057323","U D2 B2 L F2 R' D2 F U' D2 L' U2 D2 R U2 B2 L2 D2 L","0",""
"333","cfop","19640","1548858100384","L2 B' L2 B' R2 F2 U2 B U2 R2 F2 L' D R B' D' B' R' U2 R F","0",""
"333","cfop","19580","1548858145716","F' L2 F R2 F U2 F' R2 F' U' F' D L' U R2 F2 L","0",""
"333","cfop","19620","1548858189365","F2 R F2 L' B2 L' U2 R F2 R2 D R F2 R' U R' D2 F L2 R2","0",""
"333","cfop","15730","1548858229913","R2 U2 B' D2 F' L2 D2 F L2 D2 U R B2 F' D' R' F L' B' R","0",""
"333","cfop","17910","1548858274807","B2 U2 R2 F2 R2 U2 L2 D F2 L' F U' F2 D F2 D R' D2 U' B'","0",""
"333","cfop","19620","1548858322111","F' R2 D2 B F2 U2 B' L2 F' U2 R' F L B U L B U2 F' L'","0",""
"333","cfop","18930","1548858782415","B' L' U' R U2 L' F L F B2 L B2 D2 B2 D2 R' D2 L2 D2 R'","0",""
"333","cfop","18600","1548858821117","B2 D2 L B2 R' U2 L D2 L' F2 R B' U' F' L' D2 F' L U F","0",""
"333","cfop","21050","1548858865167","B2 D' B2 D2 F2 R2 F2 D' R2 D' L2 R' B L2 B' L' U2 B' L2","0",""
"333","cfop","16630","1548858900395","F B D B2 L2 F' U2 L U2 D' L' U2 B2 L B2 R U2 F2 U2 R'","0",""
"333","cfop","15160","1548858943208","D2 L U2 F' D' F' R U L' D2 F' U2 D2 R2 B' U2 B2 L2 D2 F2","2",""
"333","cfop","17970","1548858994340","D2 U' F2 U L2 D' R2 D F2 L' R2 U' B' L' R2 F R2 D L' F2","0",""
"333","cfop","18030","1548859160556","L2 D2 B2 R' D2 R U2 L D2 R D' L' F' L U2 B2 F2 R2 B D","0",""
"333","cfop","19550","1548859203063","L' F2 B2 U' B U2 D B R' B2 R2 D2 F L2 U2 B' D2 L2 B'","0",""
"333","cfop","24940","1548859335733","D' F2 D' F2 L2 B2 D' F' D2 L2 U2 L2 B L U' B2 F' U","0",""
"333","cfop","17220","1548859377889","L2 R' B2 F2 U2 L D2 B2 D2 F2 D' R U' L' U L2 F' R2 B D'","0",""
"333","cfop","18130","1548859420806","L2 R2 F2 R2 B L2 R2 U2 R2 B' L F D' L' F2 U B U2 B' F","0",""
"333","cfop","21860","1548859467214","D U' B2 L2 U' R2 F2 U2 F2 U R' F2 R2 U' L' F2 D2 F' R F","0",""
"333","cfop","26490","1548859648015","F' D2 U2 B' R2 B L2 F D2 L2 R' F' D R U' B' U' F' D2 L2","0",""
"333","cfop","15670","1548859691588","L2 D2 R F2 L2 U' L B L' F D F2 U' L2 B2 L2 U2 R2 D L2","0",""
"333","cfop","14150","1548859754527","R' F2 U' L' D2 B2 R U' F' D R2 U2 B2 R2 B D2 R2 L2 B","0",""
"333","cfop","14540","1548859790529","R2 D2 F' U2 F' R2 U2 F2 L2 B2 L D R' F L2 D B' L2 B2 L","0",""
"333","cfop","14400","1548859827645","D2 F' R2 F U2 B2 L2 U2 B' F2 R F2 U' R D2 U2 B' D2 B2 U'","0",""
"333","cfop","0","1548859865435","D2 F' R2 F U2 B2 L2 U2 B' F2 R F2 U' R D2 U2 B' D2 B2 U'","2",""
"333","cfop","16730","1548859948643","D L2 U2 F2 U' F2 L2 F2 U2 R D' B U F' L' D2 L2 D' L' U","0",""
"333","cfop","23670","1548860000483","B2 D2 L' B2 R2 D2 B2 U2 B2 R2 F' D R F' D B' L F D2 U'","0",""
"333","cfop","21210","1548860047477","D2 R B' U' F L2 U R2 D2 L' U D L2 U' F2 D2 R2 B2 D2 L2 D'","0",""
"333","cfop","19850","1548860092979","U' R U D L D2 F L2 U B U2 F2 R F2 R2 F2 L U2 B2 L","0",""
"333","cfop","17430","1548860131806","U2 L2 D' B2 R2 U' L2 D2 L B U2 B2 L R U F' D B2 D","0",""
"333","cfop","15050","1548860175437","R2 D2 B' L2 B2 U2 B L2 R U B L R' F' R' D' F2 U2 R2","0",""
"333","cfop","16530","1548860213472","B D2 L2 F D2 B' U2 B L2 F2 L2 U R' B2 F R F2 R D' U' R2","0",""
"333","cfop","16690","1548860253469","B2 R2 U R2 U L2 U' R2 B U' R2 F U2 B L B D F2 D2","0",""
"333","cfop","17940","1548860292929","D2 B2 R2 D' B2 R2 D U L2 R' U2 L2 F R U2 F R B' F2 D2","0",""
"333","cfop","26350","1550501506177","B2 L2 D' F' D L' B' D R' F D' L2 U2 L2 B2 U B2 D' L2 U L2","0",""
"333","cfop","19040","1550501549857","U2 F2 R2 B' U2 B' R2 U2 B2 L2 F L' F R2 B R' D2 U' F' R2","0",""
"333","cfop","17880","1550501590926","L2 B2 U B2 U R2 D2 U' R D2 R2 U L' B D2 F' R2 U' L'","0",""
"333","cfop","16840","1550501629891","D2 L R2 F2 R' U2 R' D2 U2 B' D B' R' D R' U R' U2 B","0",""
"333","cfop","21360","1550501704450","F D2 R' D R' B' L' F' B' U F2 U2 R2 B2 L' U2 R' F2 L U2","0",""
"333","cfop","20360","1550501753664","R2 B2 D2 B' U2 B D2 B U2 L2 F' R U L2 B' L D B2 D' B2 F","0",""
"333","cfop","17570","1550501805540","F R2 B L2 B R2 B U2 B2 U2 L2 D' F D' R' B F2 D' L' B2 L'","0",""
"333","cfop","15400","1550501839081","F R2 F R2 B2 R2 F' U B L' D' R2 B F' L2 D' U'","0",""
"333","cfop","17980","1550501879469","R2 U2 F2 L2 D' R2 D' R2 F2 R2 F L B L R B D2 F2 U F'","0",""
"333","cfop","19070","1550501922450","R F2 R2 B D' F' R F B' L2 B2 R2 U R2 D B2 D F2 U2","0",""
"333","cfop","24720","1550501982354","R' U2 F2 L' B2 F2 L U2 R B2 R2 D U2 F' D2 L' B' D' R U","0",""
"333","cfop","24160","1550502030683","U' F R2 D' R B2 D2 L' U' F' R2 D2 F U2 R2 B D2 R2 F2 L2","0",""
"333","cfop","19760","1550502078784","L F B R' U D2 B' D2 F' B2 L' U2 R' F2 U2 D2 R B2 R D2","0",""
"333","cfop","20500","1550502121293","B2 L D2 R U2 B2 F2 R' F2 R' D2 B D' R F2 L D2 U' B' U' F'","0",""
"333","cfop","20750","1550502269059","F B2 D2 L' D2 L D' F' L' B' D2 R2 B2 D' B2 L2 F2 L2","0",""
"333","cfop","27640","1550502325013","L2 D F2 R2 U F2 D2 F2 U2 B' U F L U2 F U B2 R' B U","0",""
"333","cfop","25660","1550502373910","L2 D' R2 D2 B2 L2 F2 R2 D' B U F L' D2 R F D2 B U' F2","0",""
"333","cfop","16670","1550502422066","L2 F U2 B L2 R2 B L2 F' U2 F2 R' B D' B2 F2 R' D' F2 D2 F","0",""
"333","cfop","15400","1550502468309","B' L2 U2 B L2 F U2 B2 F2 R2 D2 U L' U' L R' D2 F D L'","0",""
"333","cfop","14440","1550502515414","D' L2 F2 D F2 D' B2 U B' R D' B' L D2 U L D L2 F","0",""
"333","cfop","18250","1550502579489","D2 B R2 D2 F' D2 U2 B' D2 B' R' D2 L U2 L2 D L' B2 R' U","0",""
"333","cfop","18640","1550502685602","U R U F2 L2 F' U' R2 U L' F' L2 B' R2 U2 B2 R2 F L2 F","0",""
"333","cfop","15180","1550502738277","L' U F' D L' B2 R2 F' L U2 B' U2 L2 F2 U2 D2 R2 F' B2","0",""
"333","cfop","14220","1550502774213","D' F2 R2 D L2 F2 D2 B2 D' U2 B L' U2 F U B' F D' U'","0",""
"333","cfop","18270","1550502820326","D B R' L U F' R' B2 U B' R2 U2 F2 R2 B L2 D2 R2 B2 U2","0",""
"333","cfop","21270","1550502863067","U' L2 U L B2 L F2 U R F R D2 L' D2 L2 D2 L2","0",""
"333","cfop","23160","1550502908494","B D2 F2 U2 F2 R2 B' R2 B' U2 F' L U B' U' R B' R2 U2 F","0",""
"333","cfop","17640","1550502952235","R' U' B D2 F R2 U' L2 U' R L2 U F2 D' B2 L2 F2 U2 R2 D","0",""
"333","cfop","22370","1550503002691","B2 L D2 L U2 L' D2 L D2 L' F L F D' U' R' B' R' F2 R'","0",""
"333","cfop","23230","1550503047189","R2 D' R2 U L2 F2 U2 L2 U B2 R2 F R U2 F U F2 D B L' F2","0",""
"333","cfop","17640","1550503258322","D2 R2 B2 L2 D' R2 D2 L2 B2 L U2 B' L' B2 U L B' D' U' F","0",""
"333","cfop","21060","1550503302415","B' U2 F2 D2 F' U2 L2 F L2 R F' U B2 L2 F U' F' U' B2 F2","0",""
"333","cfop","22470","1550503352582","L' D2 L B2 L D2 R D2 F2 R F2 U' F L U B' R' F L' R B","0",""
"333","cfop","18990","1550503407789","D' B R' F U L B R' F' D2 R2 F2 B2 R' B2 R D2 B2","0",""
"333","cfop","19650","1550503451228","B' D2 F D R' B' D2 F2 B L' D' R2 U' L2 D F2 U F2 U' B2","0",""
"333","cfop","23950","1550503513001","B2 L F2 D2 F2 U2 L D2 R' B2 U R' F R' B' D' L F D' U'","0",""
"333","cfop","15550","1550503553844","R2 U2 F2 L2 U2 R' D2 F2 R B2 U' B' R B' L' R D' B' F' D2","0",""
"333","cfop","23660","1550503603667","B' U' R2 F L' F' R U' F' B2 R2 D' B2 U' R2 D2 L2 U' L2 U","0",""
"333","cfop","17700","1550503659223","F2 D B' L D B R2 F U2 L' D F2 D L2 D' R2 L2 D' F2 R2","0",""
"333","cfop","23380","1550503701303","B2 F2 U R2 D B2 U L2 U2 L2 D2 B' L2 F' D U2 L' U R D","0",""
"333","cfop","15580","1550503747724","R2 F' D2 R2 B' F' U2 B2 R F2 L B L2 R D2 B L U' B2","0",""
"333","cfop","22290","1550503794803","L2 F2 R2 D2 U' L2 B2 U2 L B' U R' D2 R F' L2 R' B2 L'","0",""
"333","cfop","20260","1550503835048","L2 D' R2 F D L' D F D R2 D2 B' U2 D2 B D2 B R2 D2","0",""
"333","cfop","18020","1550503899147","D' L2 F2 D' L2 D F2 D' L2 B U B' L D' U' L R' D F2 U","0",""
"333","cfop","15600","1550503943325","U' F2 U' L2 U F2 D' L2 U' F2 R D2 R2 F' D R' B U2 B2 D R","0",""
"333","cfop","26480","1550503991508","U2 L U2 L2 D2 B2 L' D2 L' D2 R' D' U' F D2 R2 F' U' R D2","0",""
"333","cfop","23390","1550504095715","B2 D' U2 B2 R2 D U B2 U' F R D2 L F2 U2 B' D2 R' D'","0",""
"333","cfop","19240","1550504142228","L2 B2 D2 B' D2 R2 B U2 L U B F2 U2 B' L R D' R F","0",""
"333","cfop","24520","1550504194455","L2 F2 D2 L F2 L D2 L2 R' D2 R' D' B' R B U2 B L' D L U'","0",""
"333","cfop","20120","1550504243204","L2 U R2 B2 R2 B2 D2 U' L D2 U' F D' U' F2 D2 F' L D2","0",""
"333","cfop","25080","1550504287516","D2 L2 R2 U' L2 D2 R2 U B R F' U2 R' D U2 L B2 U","0",""
"333","cfop","19750","1550504336615","D B2 R2 L' U' D2 B2 R F B L' D2 R' F2 R U2 D2 L2 F2","0",""
"333","cfop","30550","1550504392137","U' B2 U' F2 U2 B2 F2 R2 D L2 B' R2 B' L' F' D B' L2 R' F' D'","1",""
"333","cfop","19470","1550504442468","L2 U2 B2 L2 B2 D' F2 L2 D2 U' L' R2 D2 R' B F2 L D2 B' R2","0",""
"333","cfop","21400","1550504490965","F2 D B2 L2 F2 U2 L2 F2 L' F2 D' B F R' B2 U B' L D'","0",""
"333","cfop","16480","1550504533117","F2 R2 D' B2 D2 L2 D B2 L R2 D2 U' R' U B2 D' F D' L2","0",""
"333","cfop","17230","1550504574686","L B2 L2 U2 B2 R D2 R2 B2 R F' D2 R' D2 L2 B' U' L F D","0",""
"333","cfop","19120","1550504702687","B2 U' L2 D2 B2 R2 F2 U B2 F2 R' F' R D L2 B2 F U B R'","0",""
"333","cfop","20230","1550504754313","B2 D2 B2 U2 B' R2 D2 B U2 F L' R2 D' F D R' U B L2 F'","0",""
"333","cfop","16500","1550504792934","D' L2 D' U' B2 L2 B2 R B2 F U L B' R F' U' R2 U'","0",""
"333","cfop","21130","1550504838034","L2 B D2 R2 U2 F' D2 R2 U2 F D R F2 U R U2 B2 F D' L'","0",""
"333","cfop","23640","1550504884896","B L2 B R2 D2 B U2 R2 B2 L B' R F' R' B D' U' R D' U'","0",""
"333","cfop","19550","1550504930161","D2 L2 F2 L2 F' D2 R2 B R' F2 U B' R F U' R2 F2 R U'","0",""
"333","cfop","20580","1550504977069","B' L2 F' R2 U2 R2 B' D2 B U' L2 F' R2 B L2 B' R' D' L' U'","0",""
"333","cfop","17630","1550505020122","U2 F R2 D2 U2 B R' D' L' B F' D L D R' D U","0",""
"333","cfop","18830","1550505089556","F2 D R2 U F2 L2 F2 L' R2 F D U2 R' D2 U2 R2 B' F'","0",""
"333","cfop","25470","1550505140189","F2 B2 U2 R' U2 F B2 L U2 F D F2 B2 L2 U' D2 F2 L2 D R2","0",""
"333","cfop","18650","1550505180979","R2 U' R' D' B2 D F2 U' B' U2 D2 L' D2 R' U2 L' B2 U2 L2","0",""
"333","cfop","23860","1550505313843","R F2 R B2 R' F2 L' D B2 D B' D' L' D' L R F R","0",""
"333","cfop","15240","1550802683884","R2 F2 L2 B2 U' L2 D' F2 D2 U R2 F D' L D2 U L B L' F2","0",""
"333","cfop","17980","1550802723917","L2 B R2 B2 F L2 U2 B F2 U' L' R2 U' B2 L2 R' U B D R","0",""
"333","cfop","16960","1550802765896","F R' D' R L U' B' D B' R L2 B' U2 F U2 B' D2 F' R2 D2","0",""
"333","cfop","19980","1550802811441","F U2 L2 B2 R2 F L2 F U2 F D2 R F2 U' L B2 L2 U B2 D2","0",""
"333","cfop","16650","1550802851336","B2 R D' B L' U' R2 B R2 D' R' L2 U B2 R2 U B2 D L2 F2 D2","0",""
"333","cfop","17320","1550802894210","B' F2 R2 U2 F R2 D2 F' U' R2 D L B D' L' B' L F D'","0",""
"333","cfop","18220","1550802937964","R' F' R D' F' U B2 D' B R' U2 L2 U2 L2 B D2 F' L2 B U2","0",""
"333","cfop","15540","1550802976809","D2 U2 R2 F2 L' D2 B2 U2 B2 U L2 D2 F' R' B' R2 D U2 R D2","0",""
"333","cfop","19240","1550803020380","R2 B2 L B2 D2 R2 U2 L D2 B2 R' D L' D2 L U' B' R","0",""
"333","cfop","14370","1550803058189","R' U' B' L' D2 L' B' L B' D R' D2 R F2 D2 L' U2 R' F2 R' B2","0",""
"333","cfop","16460","1550803098582","D' F2 L2 U2 F2 D' L2 D L2 U R' B U L D2 B U' B' L'","0",""
"333","cfop","22020","1550803223215","U B U L B' U2 D2 B2 D' L' U R2 U2 D L2 U' B2 U' F2 R2","0",""
"333","cfop","16010","1550803266213","F2 U2 F' L2 D2 F' D2 L2 F D' L' B2 R2 D2 U' B L2 D' U2 R'","0",""
"333","cfop","17910","1550803310390","U' F' U' B' R D2 L D2 L' D R2 B2 L2 D2 R F2 U2 D2 B2 U2","0",""
"333","cfop","22170","1550803353380","F2 U2 B L2 B2 F U2 B' L U2 B' D B' U2 B' F' U' L","0",""
"333","cfop","20760","1550803397681","D' R F2 L F U2 D L2 B' R F U2 L2 F2 U2 L2 D R2 U","0",""
"333","cfop","15120","1550803433949","R2 F2 D U R2 D2 U' F2 L' U R2 D2 F2 R B' U2 F2 U'","0",""
"333","cfop","14720","1550803475658","B L2 U2 L2 R2 B' U2 F L2 B R U B' D' R2 U' L D' R","0",""
"333","cfop","18750","1550803516163","L' B2 R' F' R2 B2 U R L2 D' B R2 F2 R2 F2 L2 F' L2 U2 L2 U2","0",""
"333","cfop","17090","1550803574086","L' D2 F2 L' B2 L2 B2 U2 B2 D2 B U' F' R2 U' R2 B2 F' U F'","0",""
"333","cfop","16910","1550803613437","B U2 F2 L2 B' D2 U2 R2 D2 F D R2 F L D' R' F L' R' U2","0",""
"333","cfop","15320","1550803650869","R2 B2 L2 B2 D' R2 U' F2 D F D2 L' D L R' U2 B L2 F2 L","0",""
"333","cfop","18240","1550803696299","F D2 R D F' U' R L F' D' F2 U2 B' U2 B' U2 B' D2 R2 F'","0",""
"333","cfop","19770","1550803836538","B L2 F D2 L2 F' R2 D2 U2 B' F2 D R U' R D2 B2 R' F2 L' U","0",""
"333","cfop","19540","1550803886377","U2 L2 D F2 R2 F2 D B2 U F' R2 U' L' R D2 U' B' R2 U' L'","0",""
"333","cfop","16480","1550803960781","F2 R2 D2 B2 R2 D2 R2 D L2 U' R F U2 R' F2 U B L' U R'","0",""
"333","cfop","15980","1550804001486","F' L2 B' D' F' U L F U' R F2 B2 R2 D' F2 D L2 B2 U2 B2 D","0",""
"333","cfop","20720","1550804046514","R' D' F' L U' R' B' L F D2 F2 D' F2 U' B2 R2 L2 D2 R2 F2","0",""
"333","cfop","18560","1550804115770","D2 L2 F2 L U2 L' D2 R' F2 U B2 D' R U2 L' D L F","0",""
"333","cfop","14200","1550804149107","D' F2 D R2 U L2 F2 D2 L D2 U L D2 B L' B2 R2 U' B","0",""
"333","cfop","19410","1550804830178","L D2 R' U' R F' B R' L2 F' B2 D F2 D R2 L2 B2 R2 D' B2 R2","0",""
"333","cfop","17070","1550804874863","F2 L' U2 R' D2 B2 L' U2 R2 D' U' L F' U2 B L' R2 F2 L","0",""
"333","cfop","19860","1550805213174","F D' B' R' U B2 R U' F' U' D2 L' D2 R L F2 D2 R2 D2 B2","0",""
"333","cfop","16920","1550805256634","F2 U2 L2 F2 L2 R2 F R2 U2 F L' R' F D' R' U2 B U' B' F'","0",""
"333","cfop","15490","1550805296540","B2 D' R2 B2 U2 B2 D' L2 F L' D' U B D2 R B' D F L2","0",""
"333","cfop","17200","1550805401704","B2 U F2 L2 U' B' U B' L' D2 R2 D2 B2 R' D2 L U2 R2 F2","0",""
"333","cfop","17770","1550805447167","B L2 U' R F U L' F' D2 F L2 B2 U F2 U' R2 L2 D L2 U2 B2","0",""
"333","cfop","18510","1550805490108","F2 R F D2 F L F' B2 L' U' D2 L' U2 D2 L F2 L' U2 F2","0",""
"333","cfop","17100","1550805587735","L2 U2 F U2 L2 R2 F' L2 B' L U' L U2 B' D' F D2 L' R B'","0",""
"333","cfop","18340","1550805633912","D U L2 B2 U2 L2 D B2 U L' R D' R D' R' U' R' B' F R","0",""
"333","cfop","18080","1550805678917","B2 U2 B2 F2 D B2 F2 L2 D' L2 F R' B2 D2 R' D' B2 U2 F' R","0",""
"333","cfop","14780","1550805717523","L2 D' B2 U B2 U B2 L2 D' L B D B2 F2 D L2 F' D' U2 F'","0",""
"333","cfop","19370","1550805783968","U2 R D2 B2 R2 B2 L2 U2 B2 L' B2 D' B2 F' R2 B U' F' R2 U' L'","0",""
"333","cfop","16270","1550805832261","L2 F L2 U2 L2 D2 R2 F' L2 F D2 R D U' F2 L F2 R D L2 F2","0",""
"333","cfop","16890","1550805936883","F2 L' B U B2 L2 B U R F R L D2 R' D2 F2 D2 F2 L'","0",""
"333","cfop","20670","1550805991004","B' R2 D2 B' F2 U2 B' R2 F2 L2 F R D L2 R B' L' U L' U F2","0",""
"333","cfop","16080","1550806033740","L2 U L2 F2 D2 B2 F2 D L2 R2 D' F L' D B' R' U' L' D' R B'","0",""
"333","cfop","16770","1550806092611","F2 D U B2 D' F2 L2 D2 L' F2 U F2 R2 B D2 F2 R' U2 F","0",""
"333","cfop","14160","1550806133705","U2 L R U2 L2 R F2 D2 B2 D' U R' U F' U2 B2 L' D' R' F","0",""
"333","cfop","20670","1550806184825","R F2 R B2 R2 B2 R D2 U' F L2 D' B F U R D' R D'","0",""
"333","cfop","13940","1550806227094","B2 U' R2 D U F2 R2 D' F' U2 F2 R D L2 B' L2 D2 B R'","0",""
"333","cfop","17620","1550806283412","B2 R2 L' F2 U' L F B D R' F2 U2 F' D2 L2 D2 F2 U2 B' U2 B2","0",""
"333","cfop","21050","1550806404295","D2 B2 D2 U2 L' U2 R2 D2 B2 R2 F L' D F L2 F' R' F U' L2","0",""
"333","cfop","16100","1550806447232","L2 D L2 D B2 F2 L2 U B2 F2 D L D' R' F R' U L U' B' R'","0",""
"333","cfop","14920","1550806484953","R2 B2 U' B2 R2 U' L2 U F2 U2 B2 L' B U R2 B2 D' F L' D' F2","0",""
"333","cfop","19880","1550806533740","F2 R' D2 B' U L B2 L2 D R2 B U2 L2 F' R2 U2 R2 F U2 B","0",""
"333","cfop","19960","1550806615403","R2 D2 F D2 F' L2 F' R2 B U2 R F2 D L D2 R' D2 R' B' U L'","0",""
"333","cfop","15030","1550806659157","B2 U' R2 F2 D2 U' F2 U' F U' F L' B' U' F2 L2 R' D2 L","0",""
"333","cfop","21620","1550806711794","R2 D2 F2 L' B2 U2 R' D2 B U L2 B' F' U' B2 U2 L B' F2","0",""
"333","cfop","17860","1550807530479","R F2 L F2 L' U2 L' D2 B2 L2 B L2 B D B2 R U F2 U2","0",""
"333","cfop","15020","1550807573492","U2 R' B2 R' F2 L' U2 F2 U2 L2 D2 B' D L' B' R U B D'","0",""
"333","cfop","18410","1550807621896","L2 D2 L2 D L2 U' F2 D' L' B R2 U' B' R B2 D2 B2 D' L'","0",""
"333","cfop","19210","1550807666690","D' F2 L2 U' F2 R2 U L2 U' F2 U F' L U L' R' D2 R2 U2 F' L2","0",""
"333","cfop","13990","1550807710343","U' F2 U B2 D R2 B2 L2 D2 F2 L' F' D' B' U R2 F D' L' F'","0",""
"333","cfop","18470","1550807755808","U2 F R' D B U R' D2 B L' F' U2 B' R2 U2 B U2 F2 D2","0",""
"333","cfop","14950","1550807793829","L' R2 U2 F2 L B2 R D2 F2 U2 B2 F' L2 B U B D' R' D B2 R2","0",""
"333","cfop","24370","1550807848888","F R U L' B2 U2 D' R U F U2 F2 D2 L2 F2 D' L2 U F2 R2","0",""
"333","cfop","15640","1550807887271","D2 B' D R' D B R' F2 R D F' D2 L2 B U2 D2 B L2 D2","0",""
"333","cfop","20200","1550807934433","R' L2 F L2 F2 R2 U2 B2 U' L' U R2 U D2 F2 U' R2 U' L2 U'","0",""
"333","cfop","15820","1550807978769","R2 D F2 D2 R2 U' L2 B2 U L2 D2 F U R F' R2 U2 L B' F' U2","0",""
"333","cfop","16080","1550808067917","L2 R2 D L2 D2 U R2 B2 R2 B2 L' U F2 D L' B R' D U'","0",""
"333","cfop","20320","1550808111235","F' D R' U' B D F' B L D' B2 D2 F' L2 F' R2 F D2 F","0",""
"333","cfop","15740","1550808156119","B' R L B' D R2 F2 D2 R B R2 L2 U L2 D' B2 D' L2","0",""
"333","cfop","17720","1550811385673","R2 F' R L2 U2 F B U' D B' L2 D R2 U2 D B2 U' F2 B2 R2","0",""
"333","cfop","16360","1550811424715","F2 B' D F' D2 B' U' B2 R' U2 B2 U' B2 U2 L2 D B2 U2 B2","0",""
"333","cfop","14640","1550811464359","U2 B2 F2 U2 B2 L F2 R U2 L' F2 U' L D F' D' B' U' R' D' B'","0",""
"333","cfop","17980","1550811504973","R2 U2 B2 L U2 F2 R D2 F R2 D' U F' R B2 U' R' U' R2","0",""
"333","cfop","16720","1550811570156","F' D2 F U2 B' L2 F L2 F D' U R' U' L B2 D' B F' R' F2","0",""
"333","cfop","15490","1550811608254","D F2 R2 D' R2 U' R2 F2 R2 F2 L D' L D' R D2 U B' U' R","0",""
"333","cfop","19210","1550811654473","L2 D2 L2 F2 L2 U' L2 B2 F2 R' U B L R D2 R' F D B U2","0",""
"333","cfop","24820","1550811706353","B2 U' F2 D2 B2 R2 B2 L2 F2 L' D' U2 B' R2 F U' B2 L D2 B'","0",""
"333","cfop","19700","1550811750551","U' L2 U F2 R2 F2 R2 D2 R2 F' L' D' B2 F2 U' L' B' F2 R","0",""
"333","cfop","19600","1550811794545","B L2 F' D2 L2 F' D2 F' L2 D2 L2 D L2 F D2 B2 U2 R' B' U'","0",""
"333","cfop","16200","1550811833760","L2 U R2 F L2 B2 U L' D' R2 L2 D' R2 L2 B2 U2 D L2 B2","0",""
"333","cfop","22310","1550811875297","F2 U2 L2 F2 B D' B' R' F' B' R2 F2 D' R2 U D' B2 U' B2","0",""
"333","cfop","20030","1550811914066","D2 R2 B' F2 D2 B F U2 L2 U B R B F R2 U L2 U2 L' R2","0",""
"333","cfop","19120","1550811956416","L2 F2 L' R2 D2 F2 L B2 D2 B' F2 D' R B' L2 B2 L U R2 D2","0",""
"333","cfop","16020","1550811995741","R2 U2 R2 D' U2 F2 R2 U' L2 U' F' U L' F' D U2 R' U' B R2","0",""
"333","cfop","16630","1550812041090","F' B D R L F' U2 D2 R B L2 U2 B L2 U2 B R2 F' L2 U2","0",""
"333","cfop","18540","1550812136383","B2 U L2 D F2 D' F2 L2 B2 U2 F' D2 L' F R D B2 R D2 F","0",""
"333","cfop","16400","1550812177737","U2 B' U L2 F2 R' U B' L' F' L' U2 R F2 L' B2 R' B2 U2 B2 R","0",""
"333","cfop","19510","1550812217087","R2 U B2 D2 U' F2 R2 U L2 R2 B R' F' D F2 L2 R' B D' F","0",""
"333","cfop","16740","1550812284981","L2 U B2 D U' B2 R2 D' L2 R' B L B' L' U F U2 L' D2 L","0",""
"333","cfop","17150","1550812330299","B L2 B' U2 F2 D2 F' U2 F U' F2 U' R2 B2 R' F' D2 L2 B2 D'","0",""
"333","cfop","16800","1550812370709","B2 F' D2 F R2 B2 F D2 F' R2 D U' R B U L2 B2 D' U'","0",""
"333","cfop","19260","1550812411482","U2 B U2 F2 L2 D2 L2 F' L2 D B2 U L' F D2 B' R2 F2 L2 D","0",""
"333","cfop","17110","1550812455831","R2 U2 B2 R2 F2 R F2 R U' B F' D' F2 D2 F D R' B' U2","0",""
"333","cfop","17380","1550812515794","U2 B2 F' D2 U2 L2 D2 B2 D2 B' L F R' U F U' R2 U' B R'","0",""
"333","cfop","17450","1550812558738","R2 U F2 L2 D B2 U' L2 F' R' U' R2 D2 B' U B F2 R' D'","0",""
"333","cfop","15790","1550812602262","U2 L' U2 D L' F2 R' B' U' F B2 L2 D2 R' U2 D2 L B2 L2","0",""
"333","cfop","20120","1550812643210","R' U2 L' U' R2 B' U F2 U L' F L2 B2 R2 B L2 F' R2 L2 B' D2","0",""
"333","cfop","15890","1550812689519","B' U2 F2 L2 F L2 F' D2 L2 D2 F U' R D' F' U' F R F U' B'","0",""
"333","cfop","16050","1550812733559","D2 B2 R2 F2 U2 L2 D2 R2 D L B' D2 U L F' U2 L2 D U B'","0",""
"333","cfop","15530","1550812784050","D B2 D F2 R2 D' F2 D' L R' U' F D' B U' L' D2 F R'","0",""
"333","cfop","14800","1550812823653","D2 R' F2 R U2 R' D2 L' R' F2 D2 B D B2 L F2 L2 B F R2","0",""
